phase,split,run_path,action_unit_version,adaptation_buffer_ids,arm,encoder_version,model_version,objective_version,predictor_version,real_history_id,run_id,sample_id,seed,shape,mpc_iter,objective_stage,gd_iter,endpoint_candidate_id,c_model_initial,c_env_initial,c_model_endpoint,c_env_endpoint,g_model,g_env,omega,best_so_far_model_candidate_id,best_so_far_env_candidate_id,best_so_far_r_selected
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15""]",FROZEN,0,0,0,0,s3_history_mpc16,ood_valI_frozen_n5_attempt2,3,301,I,16,full_horizon,0,g0_after,0.008785264566540718,0.00919971615076065,0.010069245472550392,0.0063108778558671474,-0.001283980906009674,0.002888838294893503,-0.004172819200903177,g0_before,g0_after,0.002888838294893503
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15""]",FROZEN,0,0,0,0,s3_history_mpc16,ood_valI_frozen_n5_attempt2,3,301,I,16,full_horizon,24,g24_after,0.008785264566540718,0.00919971615076065,0.005380046553909779,0.00608312850818038,0.0034052180126309395,0.0031165876425802708,0.0002886303700506687,g24_after,g24_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15""]",FROZEN,0,0,0,0,s3_history_mpc16,ood_valI_frozen_n5_attempt2,3,301,I,16,full_horizon,49,g49_after,0.008785264566540718,0.00919971615076065,0.005309494212269783,0.005861213430762291,0.003475770354270935,0.0033385027199983597,0.00013726763427257538,g49_after,g49_before,6.0307327657938004e-05
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15""]",FROZEN,0,0,0,0,s3_history_mpc16,ood_valI_frozen_n5_attempt2,3,301,I,16,full_horizon,74,g74_after,0.008785264566540718,0.00919971615076065,0.0052858018316328526,0.00601202854886651,0.0034994627349078655,0.0031876876018941402,0.0003117751330137253,g74_after,g49_before,0.00021112244576215744
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15""]",FROZEN,0,0,0,0,s3_history_mpc16,ood_valI_frozen_n5_attempt2,3,301,I,16,full_horizon,99,g99_after,0.008785264566540718,0.00919971615076065,0.005282915197312832,0.0060067856684327126,0.003502349369227886,0.003192930482327938,0.0003094188868999481,g99_after,g49_before,0.0002058795653283596
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16""]",FROZEN,0,0,0,0,s3_history_mpc17,ood_valI_frozen_n5_attempt2,3,301,I,17,full_horizon,0,g0_after,0.008747019805014133,0.009395167231559753,0.009959965944290161,0.006349168252199888,-0.0012129461392760277,0.003045998979359865,-0.004258945118635893,g0_before,g0_after,0.003045998979359865
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16""]",FROZEN,0,0,0,0,s3_history_mpc17,ood_valI_frozen_n5_attempt2,3,301,I,17,full_horizon,24,g24_after,0.008747019805014133,0.009395167231559753,0.0053664399310946465,0.006159227341413498,0.003380579873919487,0.0032359398901462555,0.0001446399837732315,g24_after,g24_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16""]",FROZEN,0,0,0,0,s3_history_mpc17,ood_valI_frozen_n5_attempt2,3,301,I,17,full_horizon,49,g49_after,0.008747019805014133,0.009395167231559753,0.00530321104452014,0.006052520126104355,0.0034438087604939938,0.0033426471054553986,0.0001011616550385952,g49_after,g49_before,4.2360275983810425e-05
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16""]",FROZEN,0,0,0,0,s3_history_mpc17,ood_valI_frozen_n5_attempt2,3,301,I,17,full_horizon,74,g74_after,0.008747019805014133,0.009395167231559753,0.0052803573198616505,0.006147382780909538,0.003466662485152483,0.003247784450650215,0.00021887803450226784,g74_after,g49_before,0.00013722293078899384
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16""]",FROZEN,0,0,0,0,s3_history_mpc17,ood_valI_frozen_n5_attempt2,3,301,I,17,full_horizon,99,g99_after,0.008747019805014133,0.009395167231559753,0.005277513526380062,0.006150576286017895,0.0034695062786340714,0.0032445909455418587,0.00022491533309221268,g99_after,g49_before,0.0001404164358973503
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17""]",FROZEN,0,0,0,0,s3_history_mpc18,ood_valI_frozen_n5_attempt2,3,301,I,18,full_horizon,0,g0_after,0.008844442665576935,0.009459832683205605,0.00994080863893032,0.006309977732598782,-0.001096365973353386,0.003149854950606823,-0.004246220923960209,g0_before,g0_after,0.003149854950606823
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17""]",FROZEN,0,0,0,0,s3_history_mpc18,ood_valI_frozen_n5_attempt2,3,301,I,18,full_horizon,24,g24_after,0.008844442665576935,0.009459832683205605,0.005384497810155153,0.005956287030130625,0.0034599448554217815,0.0035035456530749798,-4.360079765319824e-05,g24_after,g24_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17""]",FROZEN,0,0,0,0,s3_history_mpc18,ood_valI_frozen_n5_attempt2,3,301,I,18,full_horizon,49,g49_after,0.008844442665576935,0.009459832683205605,0.005323280114680529,0.005819964688271284,0.003521162550896406,0.0036398679949343204,-0.00011870544403791428,g49_after,g49_before,6.231013685464859e-06
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17""]",FROZEN,0,0,0,0,s3_history_mpc18,ood_valI_frozen_n5_attempt2,3,301,I,18,full_horizon,74,g74_after,0.008844442665576935,0.009459832683205605,0.005301286932080984,0.006010169163346291,0.0035431557334959507,0.003449663519859314,9.349221363663673e-05,g74_after,g49_before,0.00019643548876047134
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17""]",FROZEN,0,0,0,0,s3_history_mpc18,ood_valI_frozen_n5_attempt2,3,301,I,18,full_horizon,99,g99_after,0.008844442665576935,0.009459832683205605,0.005298483185470104,0.006004919297993183,0.0035459594801068306,0.0034549133852124214,9.104609489440918e-05,g99_after,g49_before,0.0001911856234073639
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",FROZEN,0,0,0,0,s3_history_mpc19,ood_valI_frozen_n5_attempt2,3,301,I,19,full_horizon,0,g0_after,0.008764251135289669,0.009434043429791927,0.010075194761157036,0.0063651860691607,-0.0013109436258673668,0.0030688573606312275,-0.004379800986498594,g0_before,g0_after,0.0030688573606312275
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",FROZEN,0,0,0,0,s3_history_mpc19,ood_valI_frozen_n5_attempt2,3,301,I,19,full_horizon,24,g24_after,0.008764251135289669,0.009434043429791927,0.005386837292462587,0.006086344365030527,0.0033774138428270817,0.0033476990647614002,2.9714778065681458e-05,g24_after,g24_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",FROZEN,0,0,0,0,s3_history_mpc19,ood_valI_frozen_n5_attempt2,3,301,I,19,full_horizon,49,g49_after,0.008764251135289669,0.009434043429791927,0.0053128027357161045,0.005779955070465803,0.0034514483995735645,0.003654088359326124,-0.00020263995975255966,g49_after,g49_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",FROZEN,0,0,0,0,s3_history_mpc19,ood_valI_frozen_n5_attempt2,3,301,I,19,full_horizon,74,g74_after,0.008764251135289669,0.009434043429791927,0.005288986023515463,0.0059873927384614944,0.003475265111774206,0.003446650691330433,2.861442044377327e-05,g74_after,g49_after,0.0002074376679956913
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",FROZEN,0,0,0,0,s3_history_mpc19,ood_valI_frozen_n5_attempt2,3,301,I,19,full_horizon,99,g99_after,0.008764251135289669,0.009434043429791927,0.005286070052534342,0.005982296075671911,0.0034781810827553272,0.003451747354120016,2.6433728635311127e-05,g99_after,g49_after,0.0002023410052061081
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1""]",FROZEN,0,0,0,0,s3_history_mpc2,ood_valI_frozen_n5_attempt2,3,301,I,2,terminal,0,g0_after,0.10381930321455002,0.2789408564567566,0.08469907939434052,0.19385236501693726,0.019120223820209503,0.08508849143981934,-0.06596826761960983,g0_after,g0_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1""]",FROZEN,0,0,0,0,s3_history_mpc2,ood_valI_frozen_n5_attempt2,3,301,I,2,terminal,24,g24_after,0.10381930321455002,0.2789408564567566,0.03436729684472084,0.07561638206243515,0.06945200636982918,0.20332447439432144,-0.13387246802449226,g24_after,g24_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1""]",FROZEN,0,0,0,0,s3_history_mpc2,ood_valI_frozen_n5_attempt2,3,301,I,2,terminal,49,g49_after,0.10381930321455002,0.2789408564567566,0.02834971621632576,0.05996754392981529,0.07546958699822426,0.2189733125269413,-0.14350372552871704,g49_after,g49_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1""]",FROZEN,0,0,0,0,s3_history_mpc2,ood_valI_frozen_n5_attempt2,3,301,I,2,terminal,74,g74_after,0.10381930321455002,0.2789408564567566,0.02661428414285183,0.0724274218082428,0.07720501907169819,0.2065134346485138,-0.1293084155768156,g74_after,g49_after,0.012459877878427505
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1""]",FROZEN,0,0,0,0,s3_history_mpc2,ood_valI_frozen_n5_attempt2,3,301,I,2,terminal,99,g99_after,0.10381930321455002,0.2789408564567566,0.0263749398291111,0.07608871906995773,0.07744436338543892,0.20285213738679886,-0.12540777400135994,g99_after,g49_after,0.01612117514014244
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2""]",FROZEN,0,0,0,0,s3_history_mpc3,ood_valI_frozen_n5_attempt2,3,301,I,3,terminal,0,g0_after,0.08019381761550903,0.11708331853151321,0.06449956446886063,0.14155489206314087,0.015694253146648407,-0.024471573531627655,0.04016582667827606,g0_after,g0_before,0.024471573531627655
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2""]",FROZEN,0,0,0,0,s3_history_mpc3,ood_valI_frozen_n5_attempt2,3,301,I,3,terminal,24,g24_after,0.08019381761550903,0.11708331853151321,0.02815052680671215,0.21867232024669647,0.05204329080879688,-0.10158900171518326,0.15363229252398014,g24_after,g0_before,0.10158900171518326
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2""]",FROZEN,0,0,0,0,s3_history_mpc3,ood_valI_frozen_n5_attempt2,3,301,I,3,terminal,49,g49_after,0.08019381761550903,0.11708331853151321,0.026962781324982643,0.23119224607944489,0.05323103629052639,-0.11410892754793167,0.16733996383845806,g49_after,g0_before,0.11410892754793167
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2""]",FROZEN,0,0,0,0,s3_history_mpc3,ood_valI_frozen_n5_attempt2,3,301,I,3,terminal,74,g74_after,0.08019381761550903,0.11708331853151321,0.026548121124505997,0.23392514884471893,0.053645696491003036,-0.11684183031320572,0.17048752680420876,g74_after,g0_before,0.11684183031320572
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2""]",FROZEN,0,0,0,0,s3_history_mpc3,ood_valI_frozen_n5_attempt2,3,301,I,3,terminal,99,g99_after,0.08019381761550903,0.11708331853151321,0.026493223384022713,0.23925985395908356,0.05370059423148632,-0.12217653542757034,0.17587712965905666,g99_after,g0_before,0.12217653542757034
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3""]",FROZEN,0,0,0,0,s3_history_mpc4,ood_valI_frozen_n5_attempt2,3,301,I,4,terminal,0,g0_after,0.15385554730892181,0.272564172744751,0.12122640013694763,0.2149646282196045,0.03262914717197418,0.057599544525146484,-0.024970397353172302,g0_after,g0_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3""]",FROZEN,0,0,0,0,s3_history_mpc4,ood_valI_frozen_n5_attempt2,3,301,I,4,terminal,24,g24_after,0.15385554730892181,0.272564172744751,0.03661254048347473,0.07146865129470825,0.11724300682544708,0.20109552145004272,-0.08385251462459564,g24_after,g24_before,0.0034557804465293884
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3""]",FROZEN,0,0,0,0,s3_history_mpc4,ood_valI_frozen_n5_attempt2,3,301,I,4,terminal,49,g49_after,0.15385554730892181,0.272564172744751,0.02915187180042267,0.05651184543967247,0.12470367550849915,0.2160523273050785,-0.09134865179657936,g49_after,g49_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3""]",FROZEN,0,0,0,0,s3_history_mpc4,ood_valI_frozen_n5_attempt2,3,301,I,4,terminal,74,g74_after,0.15385554730892181,0.272564172744751,0.026776399463415146,0.04774729534983635,0.12707914784550667,0.22481687739491463,-0.09773772954940796,g74_after,g74_before,0.002006854861974716
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3""]",FROZEN,0,0,0,0,s3_history_mpc4,ood_valI_frozen_n5_attempt2,3,301,I,4,terminal,99,g99_after,0.15385554730892181,0.272564172744751,0.02650185488164425,0.044674281030893326,0.12735369242727757,0.22788989171385765,-0.10053619928658009,g99_after,g99_before,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4""]",FROZEN,0,0,0,0,s3_history_mpc5,ood_valI_frozen_n5_attempt2,3,301,I,5,full_horizon,0,g0_after,0.01407314371317625,0.014261594042181969,0.01429643202573061,0.013806043192744255,-0.00022328831255435944,0.0004555508494377136,-0.0006788391619920731,g0_before,g0_after,0.0004555508494377136
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4""]",FROZEN,0,0,0,0,s3_history_mpc5,ood_valI_frozen_n5_attempt2,3,301,I,5,full_horizon,24,g24_after,0.01407314371317625,0.014261594042181969,0.008529369719326496,0.00987008586525917,0.005543773993849754,0.004391508176922798,0.0011522658169269562,g24_after,g24_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4""]",FROZEN,0,0,0,0,s3_history_mpc5,ood_valI_frozen_n5_attempt2,3,301,I,5,full_horizon,49,g49_after,0.01407314371317625,0.014261594042181969,0.007693255320191383,0.009535648860037327,0.006379888392984867,0.004725945182144642,0.0016539432108402252,g49_after,g49_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4""]",FROZEN,0,0,0,0,s3_history_mpc5,ood_valI_frozen_n5_attempt2,3,301,I,5,full_horizon,74,g74_after,0.01407314371317625,0.014261594042181969,0.007416971959173679,0.009531790390610695,0.006656171754002571,0.004729803651571274,0.0019263681024312973,g74_after,g74_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4""]",FROZEN,0,0,0,0,s3_history_mpc5,ood_valI_frozen_n5_attempt2,3,301,I,5,full_horizon,99,g99_after,0.01407314371317625,0.014261594042181969,0.0073760757222771645,0.0094717713072896,0.006697067990899086,0.004789822734892368,0.0019072452560067177,g99_after,g99_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4"", ""s3_executed_mpc5""]",FROZEN,0,0,0,0,s3_history_mpc6,ood_valI_frozen_n5_attempt2,3,301,I,6,full_horizon,0,g0_after,0.00943057518452406,0.011251961812376976,0.009921183809638023,0.014090396463871002,-0.0004906086251139641,-0.002838434651494026,0.002347826026380062,g0_before,g0_before,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4"", ""s3_executed_mpc5""]",FROZEN,0,0,0,0,s3_history_mpc6,ood_valI_frozen_n5_attempt2,3,301,I,6,full_horizon,24,g24_after,0.00943057518452406,0.011251961812376976,0.006069784052670002,0.0079469233751297,0.0033607911318540573,0.0033050384372472763,5.5752694606781006e-05,g24_before,g24_before,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4"", ""s3_executed_mpc5""]",FROZEN,0,0,0,0,s3_history_mpc6,ood_valI_frozen_n5_attempt2,3,301,I,6,full_horizon,49,g49_after,0.00943057518452406,0.011251961812376976,0.005916007794439793,0.006707431748509407,0.0035145673900842667,0.004544530063867569,-0.0010299626737833023,g49_after,g49_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4"", ""s3_executed_mpc5""]",FROZEN,0,0,0,0,s3_history_mpc6,ood_valI_frozen_n5_attempt2,3,301,I,6,full_horizon,74,g74_after,0.00943057518452406,0.011251961812376976,0.005871886387467384,0.0071070846170187,0.003558688797056675,0.004144877195358276,-0.0005861883983016014,g74_after,g49_after,0.0003996528685092926
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4"", ""s3_executed_mpc5""]",FROZEN,0,0,0,0,s3_history_mpc6,ood_valI_frozen_n5_attempt2,3,301,I,6,full_horizon,99,g99_after,0.00943057518452406,0.011251961812376976,0.005866187158972025,0.007123798597604036,0.0035643880255520344,0.00412816321477294,-0.0005637751892209053,g99_after,g49_after,0.0004163668490946293
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4"", ""s3_executed_mpc5"", ""s3_executed_mpc6""]",FROZEN,0,0,0,0,s3_history_mpc7,ood_valI_frozen_n5_attempt2,3,301,I,7,full_horizon,0,g0_after,0.009559499099850655,0.010113677009940147,0.008805155754089355,0.007548096589744091,0.0007543433457612991,0.0025655804201960564,-0.0018112370744347572,g0_after,g0_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4"", ""s3_executed_mpc5"", ""s3_executed_mpc6""]",FROZEN,0,0,0,0,s3_history_mpc7,ood_valI_frozen_n5_attempt2,3,301,I,7,full_horizon,24,g24_after,0.009559499099850655,0.010113677009940147,0.005352352280169725,0.004922457970678806,0.004207146819680929,0.005191219039261341,-0.000984072219580412,g24_after,g24_after,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4"", ""s3_executed_mpc5"", ""s3_executed_mpc6""]",FROZEN,0,0,0,0,s3_history_mpc7,ood_valI_frozen_n5_attempt2,3,301,I,7,full_horizon,49,g49_after,0.009559499099850655,0.010113677009940147,0.005295412614941597,0.00514423381537199,0.004264086484909058,0.004969443194568157,-0.0007053567096590996,g49_after,g24_after,0.0002217758446931839
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,"[""s3_executed_mpc2"", ""s3_executed_mpc3"", ""s3_executed_mpc4"", ""s3_executed_mpc5"", ""s3_executed_mpc6""]",FROZEN,0,0,0,0,s3_history_mpc7,ood_valI_frozen_n5_attempt2,3,301,I,7,full_horizon,74,g74_after,0.009559499099850655,0.010113677009940147,0.005273318849503994,0.005432212725281715,0.004286180250346661,0.004681464284658432,-0.0003952840343117714,g74_after,g24_after,0.0005097547546029091
