case_id,anchor_id,mpc,candidate_id,variant,model_cost,true_cost,anchor_shift,true_error
val_L|L|s0,val_L|L|s0|m4,4,g74_after,predictor_official_shadow,0.004032726865261793,0.011481722816824913,-6.761401891708374e-07,0.00744899595156312
val_L|L|s0,val_L|L|s0|m4,4,g99_before,predictor_official_shadow,0.004080727696418762,0.010635114274919033,-7.525086402893066e-07,0.006554386578500271
val_L|L|s0,val_L|L|s0|m4,4,g99_after,predictor_official_shadow,0.004080701153725386,0.010635110549628735,-7.520429790019989e-07,0.006554409395903349
val_L|L|s1,val_L|L|s1|m2,2,g0_before,frozen,0.06145443767309189,0.07326690107584,-2.127140760421753e-06,0.011812463402748108
val_L|L|s1,val_L|L|s1|m2,2,g0_after,frozen,0.16360780596733093,0.08481939882040024,-8.334219455718994e-05,-0.0787884071469307
val_L|L|s1,val_L|L|s1|m2,2,g24_before,frozen,0.017690027132630348,0.025944272056221962,-1.0579824447631836e-06,0.008254244923591614
val_L|L|s1,val_L|L|s1|m2,2,g24_after,frozen,0.015710260719060898,0.023375723510980606,-1.0933727025985718e-06,0.007665462791919708
val_L|L|s1,val_L|L|s1|m2,2,g49_before,frozen,0.008414887823164463,0.008397281169891357,-3.2223761081695557e-07,-1.760665327310562e-05
val_L|L|s1,val_L|L|s1|m2,2,g49_after,frozen,0.008304597809910774,0.014063959941267967,-2.300366759300232e-07,0.005759362131357193
val_L|L|s1,val_L|L|s1|m2,2,g74_before,frozen,0.007904079742729664,0.015975406393408775,-1.2759119272232056e-07,0.008071326650679111
val_L|L|s1,val_L|L|s1|m2,2,g74_after,frozen,0.007893238216638565,0.015979818999767303,-1.210719347000122e-07,0.008086580783128738
val_L|L|s1,val_L|L|s1|m2,2,g99_before,frozen,0.00784167367964983,0.016436122357845306,-5.3085386753082275e-08,0.008594448678195477
val_L|L|s1,val_L|L|s1|m2,2,g99_after,frozen,0.007841665297746658,0.0164361409842968,-5.21540641784668e-08,0.00859447568655014
val_L|L|s1,val_L|L|s1|m2,2,g0_before,predictor_official_shadow,0.06184236705303192,0.07326690107584,-2.086162567138672e-06,0.011424534022808075
val_L|L|s1,val_L|L|s1|m2,2,g0_after,predictor_official_shadow,0.1362723410129547,0.08481939882040024,-6.249547004699707e-05,-0.051452942192554474
val_L|L|s1,val_L|L|s1|m2,2,g24_before,predictor_official_shadow,0.01890130341053009,0.025944272056221962,-7.599592208862305e-07,0.007042968645691872
val_L|L|s1,val_L|L|s1|m2,2,g24_after,predictor_official_shadow,0.01673111692070961,0.023375723510980606,-8.177012205123901e-07,0.006644606590270996
val_L|L|s1,val_L|L|s1|m2,2,g49_before,predictor_official_shadow,0.008532736450433731,0.008397281169891357,-2.2258609533309937e-07,-0.00013545528054237366
val_L|L|s1,val_L|L|s1|m2,2,g49_after,predictor_official_shadow,0.008340571075677872,0.014063959941267967,-1.1362135410308838e-07,0.0057233888655900955
val_L|L|s1,val_L|L|s1|m2,2,g74_before,predictor_official_shadow,0.00798244308680296,0.015975406393408775,-1.3969838619232178e-08,0.007992963306605816
val_L|L|s1,val_L|L|s1|m2,2,g74_after,predictor_official_shadow,0.007961777970194817,0.015979818999767303,-2.7939677238464355e-09,0.008018041029572487
val_L|L|s1,val_L|L|s1|m2,2,g99_before,predictor_official_shadow,0.007846707478165627,0.016436122357845306,7.729977369308472e-08,0.00858941487967968
val_L|L|s1,val_L|L|s1|m2,2,g99_after,predictor_official_shadow,0.007846703752875328,0.0164361409842968,7.543712854385376e-08,0.00858943723142147
val_L|L|s1,val_L|L|s1|m4,4,g0_before,frozen,0.06176058575510979,0.07222633063793182,-1.1324882507324219e-06,0.010465744882822037
val_L|L|s1,val_L|L|s1|m4,4,g0_after,frozen,0.08081051707267761,0.10535399615764618,7.0855021476745605e-06,0.024543479084968567
val_L|L|s1,val_L|L|s1|m4,4,g24_before,frozen,0.008625924587249756,0.005469094030559063,-4.507601261138916e-07,-0.003156830556690693
val_L|L|s1,val_L|L|s1|m4,4,g24_after,frozen,0.009489113464951515,0.0048777880147099495,-9.052455425262451e-07,-0.004611325450241566
