phase,split,run_path,action_unit_version,arm,encoder_version,environment_metric_abs_error,model_version,mpc_iter,native_same_version_cost_abs_error,native_same_version_cost_online,native_same_version_cost_replay,objective_version,oracle_wall_s,passed,predictor_version,prefix_environment_actions,prefix_model_actions,proprio_max_abs_error,real_history_id,rgb_exact_pixel_match_rate,rgb_max_abs_error,rgb_mean_abs_error,run_id,sample_id,seed,shape,sidecar,state_max_abs_error
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,13,"{""state_dist"": 0.0, ""success"": 0.0}",13,13,0.0,0.05353280156850815,0.05353280156850815,0,0.1662625000000162,True,13,65,13,0.0,s3_history_mpc13,1.0,0,0.0,ood_square_official_n5,3,301,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_003\s3_history_mpc13_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,14,"{""state_dist"": 0.0, ""success"": 0.0}",14,14,0.0,0.06228206306695938,0.06228206306695938,0,0.18334189999995942,True,14,70,14,0.0,s3_history_mpc14,1.0,0,0.0,ood_square_official_n5,3,301,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_003\s3_history_mpc14_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,15,"{""state_dist"": 0.0, ""success"": 0.0}",15,15,0.0,0.05898677557706833,0.05898677557706833,0,0.19018949999997403,True,15,75,15,0.0,s3_history_mpc15,1.0,0,0.0,ood_square_official_n5,3,301,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_003\s3_history_mpc15_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,16,"{""state_dist"": 0.0, ""success"": 0.0}",16,16,0.0,0.05223262310028076,0.05223262310028076,0,0.20535080000001926,True,16,80,16,0.0,s3_history_mpc16,1.0,0,0.0,ood_square_official_n5,3,301,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_003\s3_history_mpc16_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,17,"{""state_dist"": 0.0, ""success"": 0.0}",17,17,0.0,0.04528879374265671,0.04528879374265671,0,0.21049600000003466,True,17,85,17,0.0,s3_history_mpc17,1.0,0,0.0,ood_square_official_n5,3,301,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_003\s3_history_mpc17_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,18,"{""state_dist"": 0.0, ""success"": 0.0}",18,18,0.0,0.04538015276193619,0.04538015276193619,0,0.2174481000000128,True,18,90,18,0.0,s3_history_mpc18,1.0,0,0.0,ood_square_official_n5,3,301,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_003\s3_history_mpc18_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,19,"{""state_dist"": 0.0, ""success"": 0.0}",19,19,0.0,0.04916277900338173,0.04916277900338173,0,0.21586300000001302,True,19,95,19,0.0,s3_history_mpc19,1.0,0,0.0,ood_square_official_n5,3,301,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_003\s3_history_mpc19_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,3.1761350631713867,3.1761350631713867,0,0.0026942000000076405,True,0,0,0,0.0,s4_history_mpc0,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc0_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,1,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,2.971972942352295,2.971972942352295,0,0.020700700000020333,True,1,5,1,0.0,s4_history_mpc1,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc1_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,2,"{""state_dist"": 0.0, ""success"": 0.0}",2,2,0.0,1.5896316766738892,1.5896316766738892,0,0.032670699999982844,True,2,10,2,0.0,s4_history_mpc2,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc2_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,3,"{""state_dist"": 0.0, ""success"": 0.0}",3,3,0.0,0.5605795979499817,0.5605795979499817,0,0.05505399999998417,True,3,15,3,0.0,s4_history_mpc3,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc3_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,4,"{""state_dist"": 0.0, ""success"": 0.0}",4,4,0.0,1.4278819561004639,1.4278819561004639,0,0.06914929999999231,True,4,20,4,0.0,s4_history_mpc4,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc4_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,5,"{""state_dist"": 0.0, ""success"": 0.0}",5,5,0.0,1.516675591468811,1.516675591468811,0,0.09575680000000375,True,5,25,5,0.0,s4_history_mpc5,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc5_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,6,"{""state_dist"": 0.0, ""success"": 0.0}",6,6,0.0,1.6578525304794312,1.6578525304794312,0,0.09819740000000365,True,6,30,6,0.0,s4_history_mpc6,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc6_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,7,"{""state_dist"": 0.0, ""success"": 0.0}",7,7,0.0,1.7638812065124512,1.7638812065124512,0,0.1128163999999856,True,7,35,7,0.0,s4_history_mpc7,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc7_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,8,"{""state_dist"": 0.0, ""success"": 0.0}",8,8,0.0,1.807948112487793,1.807948112487793,0,0.12309579999998732,True,8,40,8,0.0,s4_history_mpc8,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc8_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,9,"{""state_dist"": 0.0, ""success"": 0.0}",9,9,0.0,1.771262526512146,1.771262526512146,0,0.13082350000001952,True,9,45,9,0.0,s4_history_mpc9,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc9_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,10,"{""state_dist"": 0.0, ""success"": 0.0}",10,10,0.0,1.7332468032836914,1.7332468032836914,0,0.1388296000000082,True,10,50,10,0.0,s4_history_mpc10,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc10_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,11,"{""state_dist"": 0.0, ""success"": 0.0}",11,11,0.0,1.6742279529571533,1.6742279529571533,0,0.1418568999999934,True,11,55,11,0.0,s4_history_mpc11,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc11_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,12,"{""state_dist"": 0.0, ""success"": 0.0}",12,12,0.0,1.6011605262756348,1.6011605262756348,0,0.16892430000007153,True,12,60,12,0.0,s4_history_mpc12,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc12_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,13,"{""state_dist"": 0.0, ""success"": 0.0}",13,13,0.0,1.5121344327926636,1.5121344327926636,0,0.2141130999999632,True,13,65,13,0.0,s4_history_mpc13,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc13_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,14,"{""state_dist"": 0.0, ""success"": 0.0}",14,14,0.0,1.386441707611084,1.386441707611084,0,0.18597350000004553,True,14,70,14,0.0,s4_history_mpc14,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc14_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,15,"{""state_dist"": 0.0, ""success"": 0.0}",15,15,0.0,0.7888602018356323,0.7888602018356323,0,0.1951090000000022,True,15,75,15,0.0,s4_history_mpc15,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc15_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,16,"{""state_dist"": 0.0, ""success"": 0.0}",16,16,0.0,0.3852134346961975,0.3852134346961975,0,0.19792529999995168,True,16,80,16,0.0,s4_history_mpc16,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc16_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,17,"{""state_dist"": 0.0, ""success"": 0.0}",17,17,0.0,0.46323123574256897,0.46323123574256897,0,0.22391259999994872,True,17,85,17,0.0,s4_history_mpc17,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc17_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,18,"{""state_dist"": 0.0, ""success"": 0.0}",18,18,0.0,0.5223585963249207,0.5223585963249207,0,0.2272341000000324,True,18,90,18,0.0,s4_history_mpc18,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc18_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,19,"{""state_dist"": 0.0, ""success"": 0.0}",19,19,0.0,0.4867568612098694,0.4867568612098694,0,0.23039860000005774,True,19,95,19,0.0,s4_history_mpc19,1.0,0,0.0,ood_square_official_n5,4,401,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_official_n5\oracle\sample_004\s4_history_mpc19_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,0.8416795134544373,0.8416795134544373,0,0.0029228000000003362,True,0,0,0,0.0,s0_history_mpc0,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc0_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,0.8564765453338623,0.8564765453338623,0,0.01906020000000197,True,1,5,1,0.0,s0_history_mpc1,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc1_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",2,2,0.0,1.0190601348876953,1.0190601348876953,0,0.03625279999999975,True,2,10,2,0.0,s0_history_mpc2,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc2_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",3,3,0.0,0.39589235186576843,0.39589235186576843,0,0.053459900000000005,True,3,15,3,0.0,s0_history_mpc3,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc3_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",4,4,0.0,0.48945170640945435,0.48945170640945435,0,0.07203729999999808,True,4,20,4,0.0,s0_history_mpc4,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc4_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",5,5,0.0,1.2014271020889282,1.2014271020889282,0,0.089072299999998,True,5,25,5,0.0,s0_history_mpc5,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc5_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",6,6,0.0,0.39151516556739807,0.39151516556739807,0,0.09618860000000495,True,6,30,6,0.0,s0_history_mpc6,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc6_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",7,7,0.0,0.32854530215263367,0.32854530215263367,0,0.1101268000000033,True,7,35,7,0.0,s0_history_mpc7,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc7_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",8,8,0.0,0.317942351102829,0.317942351102829,0,0.11728420000000028,True,8,40,8,0.0,s0_history_mpc8,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc8_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",9,9,0.0,0.30334532260894775,0.30334532260894775,0,0.12862659999998982,True,9,45,9,0.0,s0_history_mpc9,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc9_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",10,10,0.0,0.3024212718009949,0.3024212718009949,0,0.1374232999999947,True,10,50,10,0.0,s0_history_mpc10,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc10_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",11,11,0.0,0.30217117071151733,0.30217117071151733,0,0.14556960000000174,True,11,55,11,0.0,s0_history_mpc11,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc11_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",12,12,0.0,0.3126101493835449,0.3126101493835449,0,0.1566580000000073,True,12,60,12,0.0,s0_history_mpc12,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc12_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",13,13,0.0,0.3379863500595093,0.3379863500595093,0,0.1724105999999921,True,13,65,13,0.0,s0_history_mpc13,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc13_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",14,14,0.0,0.3645305037498474,0.3645305037498474,0,0.18575749999999402,True,14,70,14,0.0,s0_history_mpc14,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc14_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",15,15,0.0,0.3908148407936096,0.3908148407936096,0,0.19034320000000093,True,15,75,15,0.0,s0_history_mpc15,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc15_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",16,16,0.0,0.4125855267047882,0.4125855267047882,0,0.20250400000000468,True,16,80,16,0.0,s0_history_mpc16,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc16_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",17,17,0.0,0.4318333864212036,0.4318333864212036,0,0.2100996000000066,True,17,85,17,0.0,s0_history_mpc17,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc17_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",18,18,0.0,0.4412837028503418,0.4412837028503418,0,0.22816280000000688,True,18,90,18,0.0,s0_history_mpc18,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc18_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",19,19,0.0,0.4398278295993805,0.4398278295993805,0,0.22087510000000066,True,19,95,19,0.0,s0_history_mpc19,1.0,0,0.0,ood_square_predictor_only_n5,0,1,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_000\s0_history_mpc19_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,3.0517446994781494,3.0517446994781494,0,0.003175400000003492,True,0,0,0,0.0,s1_history_mpc0,1.0,0,0.0,ood_square_predictor_only_n5,1,101,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_001\s1_history_mpc0_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,2.4960219860076904,2.4960219860076904,0,0.019592200000005278,True,1,5,1,0.0,s1_history_mpc1,1.0,0,0.0,ood_square_predictor_only_n5,1,101,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_001\s1_history_mpc1_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",2,2,0.0,2.0426244735717773,2.0426244735717773,0,0.03278050000000121,True,2,10,2,0.0,s1_history_mpc2,1.0,0,0.0,ood_square_predictor_only_n5,1,101,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_001\s1_history_mpc2_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",3,3,0.0,1.5677820444107056,1.5677820444107056,0,0.04777579999998238,True,3,15,3,0.0,s1_history_mpc3,1.0,0,0.0,ood_square_predictor_only_n5,1,101,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_001\s1_history_mpc3_anchor.npz,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,PREDICTOR_ONLY,0,"{""state_dist"": 0.0, ""success"": 0.0}",4,4,0.0,0.9656041860580444,0.9656041860580444,0,0.07026429999999095,True,4,20,4,0.0,s1_history_mpc4,1.0,0,0.0,ood_square_predictor_only_n5,1,101,square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5\oracle\sample_001\s1_history_mpc4_anchor.npz,0.0
