phase,split,run_path,action_unit_version,adaptation_buffer_ids,arm,c_env_ref,c_env_ref_proprio,c_env_ref_visual,c_env_samever,c_env_samever_proprio,c_env_samever_visual,c_hat_native,candidate,candidate_environment_actions,candidate_model_actions,encoder_version,gd_iter,model_version,mpc_iter,objective_coefficients,objective_stage,objective_version,official_environment_metrics,oracle_wall_s,predictor_version,real_history_id,run_id,sample_id,seed,shape,sidecar
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",PREDICTOR_ONLY,0.00764954648911953,0.004781653638929129,0.0028678930830210447,0.00764954648911953,0.004781653638929129,0.0028678930830210447,0.011814101599156857,u_after,25,5,0,49,19,19,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 78.61967468261719, ""success"": false}",0.26436420000004546,19,s3_history_mpc19,ood_valI_predictor_only_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_003\s3_m19_g49_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",PREDICTOR_ONLY,0.007646964862942696,0.004947055131196976,0.00269990973174572,0.007646964862942696,0.004947055131196976,0.00269990973174572,0.011530733667314053,u_before,25,5,0,74,19,19,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 77.94115447998047, ""success"": false}",0.23815940000008595,19,s3_history_mpc19,ood_valI_predictor_only_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_003\s3_m19_g74_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",PREDICTOR_ONLY,0.007663189433515072,0.004950478672981262,0.002712710527703166,0.007663189433515072,0.004950478672981262,0.002712710527703166,0.01152513176202774,u_after,25,5,0,74,19,19,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 77.97049713134766, ""success"": false}",0.2746391999999105,19,s3_history_mpc19,ood_valI_predictor_only_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_003\s3_m19_g74_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",PREDICTOR_ONLY,0.007771473843604326,0.005034042987972498,0.0027374308556318283,0.007771473843604326,0.005034042987972498,0.0027374308556318283,0.011477177031338215,u_before,25,5,0,99,19,19,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 78.53697967529297, ""success"": false}",0.2404241000000411,19,s3_history_mpc19,ood_valI_predictor_only_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_003\s3_m19_g99_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",PREDICTOR_ONLY,0.007771478965878487,0.005034048110246658,0.0027374308556318283,0.007771478965878487,0.005034048110246658,0.0027374308556318283,0.011477166786789894,u_after,25,5,0,99,19,19,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 78.53702545166016, ""success"": false}",0.26638230000003205,19,s3_history_mpc19,ood_valI_predictor_only_n5,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_003\s3_m19_g99_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,2.7977333068847656,0.3311184048652649,2.4666149616241455,2.7977333068847656,0.3311184048652649,2.4666149616241455,2.6734588146209717,u_before,25,5,0,0,0,0,,terminal,0,"{""state_dist"": 205.4346923828125, ""success"": false}",0.056867499999953,0,s4_history_mpc0,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m0_g0_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,2.520510673522949,0.37972840666770935,2.140782356262207,2.520510673522949,0.37972840666770935,2.140782356262207,2.420819044113159,u_after,25,5,0,0,0,0,,terminal,0,"{""state_dist"": 218.3765411376953, ""success"": false}",0.08167829999990772,0,s4_history_mpc0,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m0_g0_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.5969629883766174,0.13149838149547577,0.46546459197998047,0.5969629883766174,0.13149838149547577,0.46546459197998047,0.3953879177570343,u_before,25,5,0,24,0,0,,terminal,0,"{""state_dist"": 131.31219482421875, ""success"": false}",0.05339270000001761,0,s4_history_mpc0,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m0_g24_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.5651329755783081,0.12096218019723892,0.4441708028316498,0.5651329755783081,0.12096218019723892,0.4441708028316498,0.35732388496398926,u_after,25,5,0,24,0,0,,terminal,0,"{""state_dist"": 126.23634338378906, ""success"": false}",0.08181660000002466,0,s4_history_mpc0,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m0_g24_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.07909096032381058,0.01726282760500908,0.0618281327188015,0.07909096032381058,0.01726282760500908,0.0618281327188015,0.19093303382396698,u_before,25,5,0,49,0,0,,terminal,0,"{""state_dist"": 59.2318115234375, ""success"": false}",0.05714030000001458,0,s4_history_mpc0,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m0_g49_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.07883036136627197,0.01701033115386963,0.061820030212402344,0.07883036136627197,0.01701033115386963,0.061820030212402344,0.18688924610614777,u_after,25,5,0,49,0,0,,terminal,0,"{""state_dist"": 58.764678955078125, ""success"": false}",0.08368629999995392,0,s4_history_mpc0,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m0_g49_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.09455541521310806,0.016924835741519928,0.07763057947158813,0.09455541521310806,0.016924835741519928,0.07763057947158813,0.1804989129304886,u_before,25,5,0,74,0,0,,terminal,0,"{""state_dist"": 51.429832458496094, ""success"": false}",0.05726830000003247,0,s4_history_mpc0,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m0_g74_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.09602531790733337,0.01698843017220497,0.0790368840098381,0.09602531790733337,0.01698843017220497,0.0790368840098381,0.18031011521816254,u_after,25,5,0,74,0,0,,terminal,0,"{""state_dist"": 51.42230987548828, ""success"": false}",0.08539550000000418,0,s4_history_mpc0,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m0_g74_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.10445524007081985,0.017328640446066856,0.08712659776210785,0.10445524007081985,0.017328640446066856,0.08712659776210785,0.17934581637382507,u_before,25,5,0,99,0,0,,terminal,0,"{""state_dist"": 51.3388557434082, ""success"": false}",0.05454029999998511,0,s4_history_mpc0,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m0_g99_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.10445529222488403,0.017328692600131035,0.08712659776210785,0.10445529222488403,0.017328692600131035,0.08712659776210785,0.17934571206569672,u_after,25,5,0,99,0,0,,terminal,0,"{""state_dist"": 51.338863372802734, ""success"": false}",0.08257340000000113,0,s4_history_mpc0,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m0_g99_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",PREDICTOR_ONLY,0.11821059882640839,0.0485028475522995,0.06970775127410889,0.11821059882640839,0.0485028475522995,0.06970775127410889,0.2181081473827362,u_before,25,5,0,0,1,1,,terminal,0,"{""state_dist"": 106.31979370117188, ""success"": false}",0.06706320000000687,1,s4_history_mpc1,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m1_g0_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",PREDICTOR_ONLY,0.08991788327693939,0.032541628926992416,0.057376258075237274,0.08991788327693939,0.032541628926992416,0.057376258075237274,0.4765608608722687,u_after,25,5,0,0,1,1,,terminal,0,"{""state_dist"": 93.30811309814453, ""success"": false}",0.09980410000002848,1,s4_history_mpc1,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m1_g0_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",PREDICTOR_ONLY,0.1341555118560791,0.023059790953993797,0.11109571903944016,0.1341555118560791,0.023059790953993797,0.11109571903944016,0.19061659276485443,u_before,25,5,0,24,1,1,,terminal,0,"{""state_dist"": 61.570556640625, ""success"": false}",0.06411009999999351,1,s4_history_mpc1,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m1_g24_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",PREDICTOR_ONLY,0.13167686760425568,0.02191886119544506,0.10975801199674606,0.13167686760425568,0.02191886119544506,0.10975801199674606,0.19295381009578705,u_after,25,5,0,24,1,1,,terminal,0,"{""state_dist"": 62.365699768066406, ""success"": false}",0.09563140000000203,1,s4_history_mpc1,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m1_g24_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",PREDICTOR_ONLY,0.08473923802375793,0.011943002231419086,0.07279623299837112,0.08473923802375793,0.011943002231419086,0.07279623299837112,0.16974298655986786,u_before,25,5,0,49,1,1,,terminal,0,"{""state_dist"": 40.49489212036133, ""success"": false}",0.06176190000007864,1,s4_history_mpc1,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m1_g49_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",PREDICTOR_ONLY,0.0818604826927185,0.012172293849289417,0.06968818604946136,0.0818604826927185,0.012172293849289417,0.06968818604946136,0.1701381951570511,u_after,25,5,0,49,1,1,,terminal,0,"{""state_dist"": 40.24475860595703, ""success"": false}",0.09565409999993335,1,s4_history_mpc1,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m1_g49_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",PREDICTOR_ONLY,0.07341810315847397,0.0106192072853446,0.0627988949418068,0.07341810315847397,0.0106192072853446,0.0627988949418068,0.16687807440757751,u_before,25,5,0,74,1,1,,terminal,0,"{""state_dist"": 35.63762664794922, ""success"": false}",0.06389299999989362,1,s4_history_mpc1,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m1_g74_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",PREDICTOR_ONLY,0.07326780259609222,0.01056827511638403,0.06269952654838562,0.07326780259609222,0.01056827511638403,0.06269952654838562,0.1668127328157425,u_after,25,5,0,74,1,1,,terminal,0,"{""state_dist"": 35.570777893066406, ""success"": false}",0.08366950000004181,1,s4_history_mpc1,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m1_g74_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",PREDICTOR_ONLY,0.07428041845560074,0.010317154228687286,0.06396326422691345,0.07428041845560074,0.010317154228687286,0.06396326422691345,0.16637195646762848,u_before,25,5,0,99,1,1,,terminal,0,"{""state_dist"": 35.229148864746094, ""success"": false}",0.06633069999998042,1,s4_history_mpc1,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m1_g99_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",PREDICTOR_ONLY,0.07428041100502014,0.010317145846784115,0.06396326422691345,0.07428041100502014,0.010317145846784115,0.06396326422691345,0.16637186706066132,u_after,25,5,0,99,1,1,,terminal,0,"{""state_dist"": 35.2291259765625, ""success"": false}",0.09258859999999913,1,s4_history_mpc1,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m1_g99_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",PREDICTOR_ONLY,0.09212633967399597,0.0407293401658535,0.05139699578285217,0.09212633967399597,0.0407293401658535,0.05139699578285217,0.17906969785690308,u_before,25,5,0,0,2,2,,terminal,0,"{""state_dist"": 104.26288604736328, ""success"": false}",0.07633530000009614,2,s4_history_mpc2,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m2_g0_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",PREDICTOR_ONLY,0.263858824968338,0.05306873470544815,0.21079008281230927,0.263858824968338,0.05306873470544815,0.21079008281230927,0.44694995880126953,u_after,25,5,0,0,2,2,,terminal,0,"{""state_dist"": 102.30461883544922, ""success"": false}",0.10594120000007479,2,s4_history_mpc2,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m2_g0_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",PREDICTOR_ONLY,0.05899420380592346,0.004937262274324894,0.05405694246292114,0.05899420380592346,0.004937262274324894,0.05405694246292114,0.14076165854930878,u_before,25,5,0,24,2,2,,terminal,0,"{""state_dist"": 41.52080535888672, ""success"": false}",0.07748890000004849,2,s4_history_mpc2,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m2_g24_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",PREDICTOR_ONLY,0.044219180941581726,0.00401390390470624,0.040205277502536774,0.044219180941581726,0.00401390390470624,0.040205277502536774,0.14290311932563782,u_after,25,5,0,24,2,2,,terminal,0,"{""state_dist"": 40.19886016845703, ""success"": false}",0.11279979999994794,2,s4_history_mpc2,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m2_g24_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",PREDICTOR_ONLY,0.04927157983183861,0.0035286403726786375,0.0457429401576519,0.04927157983183861,0.0035286403726786375,0.0457429401576519,0.12926127016544342,u_before,25,5,0,49,2,2,,terminal,0,"{""state_dist"": 26.283987045288086, ""success"": false}",0.07827759999997852,2,s4_history_mpc2,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m2_g49_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",PREDICTOR_ONLY,0.05105108767747879,0.0036606863141059875,0.0473904013633728,0.05105108767747879,0.0036606863141059875,0.0473904013633728,0.1288343220949173,u_after,25,5,0,49,2,2,,terminal,0,"{""state_dist"": 26.57559585571289, ""success"": false}",0.10720199999991564,2,s4_history_mpc2,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m2_g49_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",PREDICTOR_ONLY,0.04895694553852081,0.0037832732778042555,0.04517367109656334,0.04895694553852081,0.0037832732778042555,0.04517367109656334,0.12520287930965424,u_before,25,5,0,74,2,2,,terminal,0,"{""state_dist"": 27.177810668945312, ""success"": false}",0.07784800000001724,2,s4_history_mpc2,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m2_g74_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",PREDICTOR_ONLY,0.048940353095531464,0.0037666819989681244,0.04517367109656334,0.048940353095531464,0.0037666819989681244,0.04517367109656334,0.12512074410915375,u_after,25,5,0,74,2,2,,terminal,0,"{""state_dist"": 27.158836364746094, ""success"": false}",0.10090760000002774,2,s4_history_mpc2,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m2_g74_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",PREDICTOR_ONLY,0.048496782779693604,0.0036654353607445955,0.04483134672045708,0.048496782779693604,0.0036654353607445955,0.04483134672045708,0.12444647401571274,u_before,25,5,0,99,2,2,,terminal,0,"{""state_dist"": 27.058513641357422, ""success"": false}",0.07661550000000261,2,s4_history_mpc2,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m2_g99_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",PREDICTOR_ONLY,0.048496752977371216,0.003665405558422208,0.04483134672045708,0.048496752977371216,0.003665405558422208,0.04483134672045708,0.12444635480642319,u_after,25,5,0,99,2,2,,terminal,0,"{""state_dist"": 27.058454513549805, ""success"": false}",0.10012370000004012,2,s4_history_mpc2,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m2_g99_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1"", ""s4_executed_mpc2""]",PREDICTOR_ONLY,0.07689546793699265,0.03100518323481083,0.04589028283953667,0.07689546793699265,0.03100518323481083,0.04589028283953667,0.11347182840108871,u_before,25,5,0,0,3,3,,terminal,0,"{""state_dist"": 102.16581726074219, ""success"": false}",0.08311860000003435,3,s4_history_mpc3,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m3_g0_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1"", ""s4_executed_mpc2""]",PREDICTOR_ONLY,0.0507766529917717,0.02842889167368412,0.022347763180732727,0.0507766529917717,0.02842889167368412,0.022347763180732727,0.147397980093956,u_after,25,5,0,0,3,3,,terminal,0,"{""state_dist"": 94.44659423828125, ""success"": false}",0.11439949999999044,3,s4_history_mpc3,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m3_g0_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1"", ""s4_executed_mpc2""]",PREDICTOR_ONLY,0.036951351910829544,0.002212553983554244,0.034738797694444656,0.036951351910829544,0.002212553983554244,0.034738797694444656,0.07384403795003891,u_before,25,5,0,24,3,3,,terminal,0,"{""state_dist"": 28.213512420654297, ""success"": false}",0.08564830000000256,3,s4_history_mpc3,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m3_g24_before_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1"", ""s4_executed_mpc2""]",PREDICTOR_ONLY,0.03394158184528351,0.0021347699221223593,0.031806811690330505,0.03394158184528351,0.0021347699221223593,0.031806811690330505,0.07275032997131348,u_after,25,5,0,24,3,3,,terminal,0,"{""state_dist"": 27.617630004882812, ""success"": false}",0.11978099999998904,3,s4_history_mpc3,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m3_g24_after_outcome.npz
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1"", ""s4_executed_mpc2""]",PREDICTOR_ONLY,0.029875297099351883,0.003226690459996462,0.02664860710501671,0.029875297099351883,0.003226690459996462,0.02664860710501671,0.06849715113639832,u_before,25,5,0,49,3,3,,terminal,0,"{""state_dist"": 26.55524444580078, ""success"": false}",0.08431350000000748,3,s4_history_mpc3,ood_valI_predictor_only_n5,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_predictor_only_n5\oracle\sample_004\s4_m3_g49_before_outcome.npz
